"ID";"SectorBranchesSIC2008";"Periods";"Employee_1";"EmployedPerson_2";"Employee_3";"EmployedPerson_4";"Total_5";"NetTurnover_6";"OtherRevenues_7";"Total_8";"Total_9";"Total_10";"InitialStockOfRawAndAuxiliaryMater_11";"PurchasedRawAndAuxiliaryMaterials_12";"ClosingStockRawAndAuxiliaryMat_13";"Total_14";"InitialStockOfCommodities_15";"PurchasedCommodities_16";"ClosingStockOfCommodities_17";"PaymentsToSubcontractors_18";"PurchaseValueNotElsewhereClassified_19";"Total_20";"GrossWagesAndSalaries_21";"Total_22";"EmployerPaidSocialInsurancePremiums_23";"OtherSocialInsuranceCosts_24";"PensionAndEarlyRetirementPremiums_25";"OtherPersonnelCosts_26";"Total_27";"CostsOfEnergyUse_28";"HousingCosts_29";"EquipmentAndInventoryCosts_30";"TransportCosts_31";"SalesCosts_32";"CommunicationCosts_33";"CostsOfOtherServices_34";"OtherLiabilities_35";"DepreciationFixedAssets_36";"OperatingResults_37";"NetFinancialIncome_38";"BalanceOfProvisions_39";"NetExtraordinaryIncome_40";"PreTaxResults_41"
"439";"313200";"2019JJ00";"     9.8";"    11.7";"     8.7";"    10.4";"    2704";"    2658";"      46";"    2547";"    1492";"    1233";"     180";"    1240";"     187";"     188";"      40";"     188";"      40";"      71";"       0";"     572";"     394";"      62";"      61";"       1";"      35";"      81";"     418";"      39";"      73";"      46";"      15";"      75";"       4";"      73";"      93";"      65";"     157";"      -7";"       0";"      -5";"     145"
"440";"313200";"2020JJ00";"     9.9";"    11.6";"     8.9";"    10.3";"    2659";"    2642";"      16";"    2435";"    1385";"    1158";"     193";"    1156";"     191";"     173";"      39";"     176";"      42";"      54";"       1";"     573";"     405";"      65";"      63";"       2";"      36";"      67";"     401";"      30";"      69";"      50";"      16";"      69";"       5";"      77";"      86";"      75";"     224";"     -14";"       0";"     -18";"     192"
"441";"313200";"2021JJ00";"    10.3";"    12.5";"     9.1";"    10.8";"    3060";"    2988";"      71";"    2724";"    1640";"    1353";"     186";"    1387";"     220";"     231";"      48";"     246";"      63";"      48";"       9";"     600";"     421";"      62";"       .";"       .";"      40";"      77";"     407";"      37";"      73";"      53";"      13";"      64";"       5";"      65";"      97";"      78";"     336";"     -22";"      -2";"      -5";"     307"
"442";"314000";"2009JJ00";"     2.6";"     3.4";"     2.0";"     2.5";"     397";"     395";"       1";"     360";"     210";"     128";"      45";"     124";"      41";"      50";"      24";"      48";"      22";"      31";"       1";"      81";"      63";"       8";"       7";"       0";"       5";"       4";"      64";"       5";"      15";"       2";"       4";"       9";"       3";"       9";"      18";"       6";"      37";"      -2";"       1";"      -3";"      33"
"443";"314000";"2010JJ00";"     2.9";"     3.9";"     2.2";"     3.0";"     508";"     505";"       4";"     471";"     264";"     157";"     198";"     149";"     191";"      79";"      28";"      77";"      27";"      27";"       2";"      98";"      71";"      10";"       9";"       0";"       6";"      11";"      98";"       4";"      14";"       2";"       6";"      25";"       3";"       7";"      37";"      12";"      37";"      -7";"      -1";"       0";"      30"
"444";"314000";"2011JJ00";"     2.7";"     3.4";"     1.9";"     2.5";"     458";"     451";"       8";"     421";"     245";"     177";"      33";"     171";"      27";"      40";"      17";"      43";"      21";"      27";"       1";"      86";"      65";"       9";"       9";"       0";"       5";"       7";"      81";"       4";"      15";"       2";"       4";"      24";"       3";"       6";"      23";"       9";"      37";"      -1";"      -1";"       0";"      36"
"445";"314000";"2012JJ00";"     2.5";"     3.2";"     1.7";"     2.3";"     460";"     459";"       1";"     430";"     270";"     131";"      18";"     128";"      15";"     114";"      13";"     115";"      15";"      25";"       0";"      72";"      56";"       9";"       8";"       0";"       4";"       3";"      81";"       3";"      10";"       2";"       5";"      17";"       3";"       7";"      34";"       7";"      29";"      -6";"       0";"       2";"      25"
"446";"314000";"2013JJ00";"     2.4";"     3.3";"     1.7";"     2.3";"     482";"     481";"       1";"     439";"     287";"     144";"      19";"     143";"      18";"     118";"       8";"     118";"       8";"      24";"       1";"      74";"      57";"       9";"       8";"       0";"       4";"       4";"      73";"       3";"      12";"       2";"       4";"      21";"       3";"       8";"      19";"       6";"      43";"      -5";"       0";"       0";"      38"
"447";"314000";"2014JJ00";"     2.5";"     3.0";"     1.9";"     2.3";"     479";"     478";"       2";"     450";"     280";"     156";"      19";"     157";"      20";"      98";"      10";"      98";"      10";"      26";"       0";"      83";"      61";"      10";"      10";"       1";"       5";"       7";"      81";"       3";"      15";"       2";"       5";"      18";"       3";"      10";"      26";"       6";"      29";"      -1";"       0";"      -1";"      27"
"448";"314000";"2015JJ00";"     2.0";"     2.7";"     1.6";"     2.1";"     418";"     418";"       1";"     393";"     252";"     147";"      28";"     149";"      29";"      85";"       3";"      85";"       3";"      19";"       0";"      73";"      55";"       8";"       8";"       1";"       3";"       7";"      63";"       2";"      12";"       2";"       4";"      18";"       2";"       9";"      15";"       5";"      26";"      -2";"      -1";"       0";"      23"
"449";"314000";"2016JJ00";"     2.2";"     2.8";"     1.6";"     2.1";"     461";"     460";"       1";"     424";"     264";"     194";"      24";"     193";"      23";"      29";"       9";"      29";"       9";"      41";"       0";"      77";"      58";"       9";"       9";"       0";"       4";"       6";"      76";"       3";"      13";"       2";"       4";"      22";"       2";"       8";"      21";"       7";"      37";"      -1";"      -1";"       1";"      37"
"450";"314000";"2017JJ00";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"451";"314000";"2018JJ00";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"452";"314000";"2019JJ00";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"453";"314000";"2020JJ00";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"454";"314000";"2021JJ00";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"455";"315200";"2009JJ00";"     1.9";"     2.2";"     1.6";"     1.8";"     294";"     289";"       4";"     283";"     147";"      89";"      28";"      86";"      26";"      53";"      17";"      69";"      33";"       5";"       0";"      75";"      55";"       8";"       7";"       1";"       5";"       8";"      50";"       6";"       7";"       5";"       3";"      12";"       1";"       7";"       9";"      12";"      10";"      -3";"       0";"      -1";"       7"
"456";"315200";"2010JJ00";"     1.9";"     2.2";"     1.5";"     1.8";"     377";"     374";"       3";"     344";"     210";"     129";"      21";"     131";"      23";"      66";"      13";"      65";"      13";"      14";"       1";"      75";"      54";"       7";"       7";"       0";"       5";"       8";"      48";"       5";"      10";"       2";"       2";"      10";"       2";"       8";"      10";"      11";"      34";"       1";"       0";"      -7";"      27"
"457";"315200";"2011JJ00";"     1.7";"     2.0";"     1.4";"     1.6";"     439";"     438";"       1";"     403";"     256";"     154";"      21";"     155";"      21";"      87";"      19";"      90";"      22";"      14";"       2";"      79";"      57";"       8";"       8";"       0";"       6";"       8";"      56";"       5";"      11";"       3";"       3";"      12";"       2";"       8";"      13";"      12";"      36";"      -3";"       0";"       2";"      35"
"458";"315200";"2012JJ00";"     1.7";"     1.9";"     1.3";"     1.5";"     448";"     447";"       1";"     406";"     256";"     159";"      22";"     161";"      24";"      81";"      22";"      80";"      20";"      14";"       1";"      83";"      62";"       8";"       8";"       0";"       7";"       6";"      56";"       4";"       9";"       3";"       3";"      12";"       2";"       8";"      16";"      12";"      42";"      -5";"       0";"       0";"      37"
"459";"315200";"2013JJ00";"     1.7";"     2.1";"     1.4";"     1.7";"     469";"     467";"       2";"     416";"     284";"     174";"      13";"     179";"      18";"      98";"      22";"     104";"      28";"      12";"       0";"      75";"      56";"       7";"       7";"       0";"       5";"       7";"      46";"       4";"       6";"       3";"       4";"      12";"       1";"       7";"      10";"      11";"      53";"      -3";"       0";"       0";"      50"
"460";"315200";"2014JJ00";"     1.7";"     2.1";"     1.4";"     1.7";"     487";"     482";"       5";"     441";"     309";"     182";"      19";"     183";"      19";"     113";"      23";"     119";"      29";"      12";"       2";"      73";"      53";"       7";"       7";"       0";"       4";"       9";"      47";"       4";"       5";"       3";"       4";"      11";"       2";"       8";"      10";"      13";"      46";"      -3";"       0";"       0";"      43"
"461";"315200";"2015JJ00";"     1.6";"     2.0";"     1.4";"     1.6";"     482";"     480";"       1";"     442";"     305";"     189";"      24";"     188";"      23";"     106";"      25";"     109";"      28";"      10";"       0";"      77";"      56";"       8";"       8";"       0";"       4";"       9";"      48";"       4";"       5";"       2";"       5";"      12";"       2";"       8";"      10";"      12";"      40";"      -2";"       0";"       0";"      38"
"462";"315200";"2016JJ00";"     1.6";"     2.0";"     1.4";"     1.7";"     457";"     458";"      -1";"     433";"     284";"     193";"      24";"     192";"      23";"      84";"      16";"      83";"      15";"       7";"       0";"      77";"      55";"       9";"       8";"       0";"       4";"       9";"      58";"       4";"       9";"       4";"       3";"      12";"       1";"       9";"      17";"      14";"      24";"      -3";"      -1";"       4";"      25"
"463";"315200";"2017JJ00";"     1.7";"     2.1";"     1.5";"     1.9";"     478";"     474";"       4";"     418";"     279";"     200";"      26";"     197";"      23";"      73";"      15";"      80";"      21";"       6";"       0";"      74";"      52";"       8";"       8";"       1";"       4";"      10";"      55";"       3";"       8";"       3";"       3";"      11";"       1";"      10";"      15";"      11";"      60";"      -2";"       0";"       0";"      58"
"464";"315200";"2018JJ00";"     1.9";"     2.3";"     1.6";"     2.0";"     511";"     510";"       1";"     465";"     301";"     212";"      28";"     215";"      31";"      84";"      25";"      87";"      28";"       6";"       0";"      82";"      58";"      10";"       9";"       0";"       5";"      10";"      68";"       3";"       9";"       4";"       3";"      18";"       1";"      12";"      17";"      14";"      46";"      -1";"       0";"       0";"      45"
